TIME,lat,lon,alt,vel-ns,vel-ew,vel-v,roll,pitch,hdg,p,q,r,ts,ps-pitot,ps-858,ps-hgppt2,ps-aero,ps-aimms,pd-pitot,pd-858,pd-hgppt2,pd-aero,pd-aimms,aoa-aimms,aoa-858,aoa-aero,aos-aimms,aos-858,aos-aero
2021-09-15 12:45:30,45.324402115461815,-75.6649098074703,115.28538754111663,0.0278456009459325,0.0269383426383276,-0.0163312251285941,0.512869345220861,-0.3549621225978452,20.949261132084207,0.0129881560350615,-0.0305633346789197,-0.0195997994770443,20.726791619300798,996.0788291633884,995.9434132888242,994.92,996.5067626455552,995.9451,-0.6258177473213646,-0.2360585023968144,0.0651901366756944,-6.60414582453751e-06,0.16287354,-0.15910156,-0.0274031254015594,0.0,-0.12898438,0.2277864734190133,0.0
2021-09-15 12:45:31,45.32440215392016,-75.66490967393378,115.2970746192107,0.0247900235066482,0.0224556801851844,-0.0168287179843055,0.5117452057057514,-0.3494421840668226,20.94646348381614,-0.0453748078765266,-0.0219256003878975,-0.01281771519974,20.723838556613316,996.0911049450444,995.9568102315268,994.9266025610568,996.1921399549065,995.86884,-0.6243209038394965,-0.2410363210431817,0.0674316518833964,-4.949784673681243e-06,0.15082763,-0.12689453,-0.0319825266669925,0.0,-0.13681641,0.2301723389997377,0.0
2021-09-15 12:45:32,45.32440212109364,-75.66490967555563,115.28800219012987,0.0287644009618042,0.0279227394686808,-0.0146616413699623,0.511778737208803,-0.3521051101035355,20.947492573564595,0.0573959778402674,-0.0083532533271666,0.0012416354325684,20.723384534310412,996.0825424909996,995.9691085342998,994.92,996.1753154790522,995.8937,-0.6291280380730992,-0.2323316681749684,0.0661795519761935,-2.338397362582226e-05,0.17686035,-0.11769531,-0.0299878824479839,0.0,-0.16292968,0.2248420945265743,0.0
2021-09-15 12:45:33,45.32440208008658,-75.66490956953821,115.28571803351724,0.0299034576120679,0.0278960786526084,-0.0154252731570983,0.5115901487095085,-0.3564828270514568,20.95044846597511,-0.0423439899475442,0.0055540735438935,-0.0034077216225441,20.72101327451162,996.1015043761178,995.925916170644,994.93,996.4045706203508,995.9656,-0.6345984430968787,-0.3098447306455765,0.0798994793840476,9.119228826536909e-06,0.16206543,-0.14228515,-0.0281195331347891,0.0,-0.123125,0.2274155528881684,0.0
2021-09-15 12:45:34,45.32440206761172,-75.66490957938987,115.27853836760556,0.0289875570917832,0.0257791226819552,-0.0150235333768617,0.5109694875988775,-0.3565418248705191,20.949031114898805,0.0225726262486148,-0.0105913328514049,0.0097382370841809,20.71909423714561,996.1105191974824,995.9641094098008,994.9381531101494,996.65800719061,995.93536,-0.6312216039653816,-0.3110783014024085,0.0759088006408789,-7.797578279752324e-06,0.18964599,-0.10589844,-0.0323949625611541,0.0,-0.12171875,0.2312888082294026,0.0
2021-09-15 12:45:35,45.32440202558514,-75.66490954464811,115.28258188334738,0.026604602841088,0.0283784656172381,-0.0157923612964034,0.5099628817582873,-0.3572628296699676,20.95245719849648,-0.019877056400883,-0.0010790197416043,0.0135347430191392,20.71812841026724,996.0982084458008,995.924513407342,994.92,996.2023277594332,995.9439,-0.6371968889885069,-0.3038118397015031,0.067,1.5846203734582075e-05,0.14273438,-0.14279297,-0.0278696916183862,0.0,-0.102089845,0.2254740848974438,0.0
2021-09-15 12:45:36,45.3244021115973,-75.66490951400716,115.28396026783508,0.0264254734667792,0.0249948169395908,-0.0178576002639287,0.5104615235589997,-0.3549259716491772,20.953808154464827,0.0247129171119307,-0.0102074669160213,0.0332562673468612,20.714982452196182,996.1135879610864,995.9349987873647,994.93,996.0649758875138,995.86383,-0.6366433817253631,-0.3140228811043942,0.0699582460644551,-2.0757839836848528e-05,0.19755371,-0.14777344,-0.0320708742510334,0.0,-0.16089843,0.2307903848225848,0.0
2021-09-15 12:45:37,45.324402135692125,-75.66490944881613,115.29004629618788,0.0288034020658841,0.0280960822930621,-0.0164886123435813,0.5104097480166072,-0.3603937958610519,20.952244027673164,0.0385252232079442,-0.0197963587610827,0.0217454041485582,20.714946830135602,996.0866683255848,995.985272429585,994.93,996.3649582807172,995.9585,-0.6236433651155139,-0.3032663456296137,0.0769785904367406,4.67766445193254e-06,0.1470166,-0.11427734,-0.0268478855404572,0.0,-0.1571289,0.2591401315229699,0.0
2021-09-15 12:45:38,45.32440212816423,-75.66490943767909,115.28445591335654,0.028783703760824,0.0267661009821792,-0.0151801278185829,0.5107447214303558,-0.3595801727423489,20.95340387418547,-0.0497892048653648,0.0131071247427323,0.0060234461025188,20.71329876734319,996.0879271286232,995.9274712030524,994.93,995.9440464906692,995.92334,-0.6295695317691647,-0.2443704294016931,0.0681925375773651,-1.8548496868437e-05,0.167229,-0.08607422,-0.0273485696197925,0.0,-0.091289066,0.2304787757367354,0.0
2021-09-15 12:45:39,45.32440209032615,-75.66490943212209,115.27981784396802,0.0274375486631731,0.0259836229175131,-0.011240868281817,0.5084035608712548,-0.3591034878898831,20.953097848614217,0.0316635438759692,0.0037330119933036,0.0225592955335215,20.71039592587823,996.0922672197984,995.9620755059956,994.92,995.055105905158,995.9765,-0.6635838341320363,-0.2372662372617827,0.0698768855316676,-7.89948030134509e-06,0.11503418,-0.14783204,-0.0320430913751638,0.0,-0.17111328,0.2271101842010155,0.0
