TIME,lat,lon,alt,vel-ns,vel-ew,vel-v,roll,pitch,hdg,p,q,r,ts,ps-pitot,ps-858,ps-hgppt2,ps-aero,ps-aimms,pd-pitot,pd-858,pd-hgppt2,pd-aero,pd-aimms,aoa-aimms,aoa-858,aoa-aero,aos-aimms,aos-858,aos-aero
2021-09-10 18:05:22,45.32444571575634,-75.66468237495673,116.28603371430586,0.0019812686429671,0.0044165855289684,-0.0284487626202363,0.6768418047992192,-0.5615903105288368,34.585693,-0.133401422646699,-0.031371743028589,-0.0022459747552563,20.07018092697217,1001.2181521223682,-0.7445671000457633,999.94463154891,1001.3034134169396,1000.74396,-0.6440463704451703,-139.89844015302108,0.2043281532179214,1.677383500076326e-05,0.2837451,0.091992185,-68.56178218720058,0.0,-0.3744922,69.1262189046836,0.0
2021-09-10 18:05:23,45.32444557654188,-75.66468245553278,116.28128199358903,0.0026805965700219,0.0020831438271292,-0.0267581783270052,0.6741956435937957,-0.5634463621516563,34.58544271500351,-0.1605574457812529,-0.0824575263170049,-0.004390846965182,20.08765689467566,1001.204092019884,-0.7671784111116408,999.8301955389028,1002.5457735608582,1000.8247,-0.6563770759344825,-139.90030092859186,0.1288212616435177,-1.3238876769383276e-05,0.17065674,0.04027344,-68.56239257460197,0.0,-0.34953126,69.12910391886739,0.0
2021-09-10 18:05:24,45.32444544909046,-75.66468247974,116.28296712793814,0.0002723978057788,0.0020543259846527,-0.0234027948338353,0.674507777899124,-0.5686414385057105,34.584909005197886,-0.1668142254788009,0.0967794032423323,-0.0193753187365806,20.097102064992896,1001.1706235038027,-0.7607986480243444,999.8052658759632,1001.2725460781636,1000.8222,-0.6555096727487304,-139.90284950596697,0.0715184878015066,1.1089928083578017e-05,0.22842774,-0.10306641,-68.56240222005194,0.0,-0.18410157,69.13026307896429,0.0
2021-09-10 18:05:25,45.32444534919498,-75.66468261156633,116.28509091187614,-0.0037740842525182,-0.0031925320513834,-0.0247063476122413,0.6786260449072475,-0.5686133894199428,34.58823381706456,0.1303074526347442,0.000434310670784,0.0055415608824583,20.09228834976227,1001.2264283108398,-0.7806068589670869,999.8849714964372,1001.5037602842456,1000.8246,-0.6494371446611664,-139.90177999904668,0.1313661792374193,2.8028834867094785e-05,0.2243335,-0.14300781,-68.56267046354775,0.0,-0.17822266,69.13309494363546,0.0
2021-09-10 18:05:26,45.32444527398888,-75.6646827111826,116.27950801249978,-0.0019097797127082,-0.0035702119391034,-0.0256512564573249,0.6719371213096278,-0.5628663920717022,34.58668407275437,-0.0537848495922786,0.0755662345946671,-0.0249268393400389,20.11016732744531,1001.1493578608198,-0.7759377901129539,999.802065163448,1001.7701407550342,1000.7478,-0.6616381020085796,-139.89909972833857,0.0901158040239594,3.3268651310051738e-06,0.23553222,-0.12074219,-68.56188213754646,0.0,-0.2977539,69.12868783314269,0.0
2021-09-10 18:05:27,45.32444521871832,-75.66468274051601,116.26570319816034,-0.0029702396675864,-0.0027533349861009,-0.0245888024097241,0.6808777364261547,-0.5624764714873738,34.5901329562927,-0.1787989689862391,-0.0422270258921871,0.0130118054224226,20.121837262973372,1001.1568047588394,-0.7879166817543608,999.8636410850444,1001.4346800625876,1000.8528,-0.6929289201633169,-139.9061834458107,0.0552039499390222,6.83453559323067e-06,0.18142334,0.008984375,-68.56412222976837,0.0,-0.22767578,69.13506607063196,0.0
2021-09-10 18:05:28,45.32444521750992,-75.664682800212,116.258040703513,-0.0038414164450565,-0.0041770351011801,-0.0237257071864721,0.6807011936858696,-0.5603737853959165,34.590363,-0.3013684838138188,-0.1008751975120565,-0.0027693289742245,20.115511131221865,1001.1964410589552,-0.7958207843326978,999.7566022460172,1001.37,1000.7935,-0.6855496975745584,-139.89870042850333,0.0868384653617665,4.8828124e-06,0.23061523,-0.0016796875,-68.56060257059104,0.0,-0.27535155,69.13106041105816,0.0
2021-09-10 18:05:29,45.32444516750581,-75.66468272583282,116.25983210254394,-0.0031400204980564,-0.0028486400745842,-0.0222327278702322,0.6721899604867835,-0.570455133997255,34.58681543599536,-0.2116709587370987,-0.0219421002857868,-0.0095324511821142,20.182463866287662,1001.1545927690876,-0.782431368620246,999.7914139910184,1000.4036014931136,1000.80786,-0.6885164645905861,-139.9032153831856,0.0513310681596767,1.1290992026000773e-06,0.21743163,-0.08091797,-68.56315894480983,0.0,-0.19539063,69.13374306191021,0.0
2021-09-10 18:05:30,45.32444506600149,-75.6646828289972,116.25225713024608,-0.0075500402957958,-0.0018005029345555,-0.0205752110997965,0.674777122857416,-0.5647364430553082,34.59111112761922,0.0381762299305489,-0.0106235528838963,0.02677995178172,20.232046028326806,1001.1849306099336,-0.7629080258161758,999.7482502608456,1001.5304873929732,1000.78174,-0.678348414509168,-139.90013739443333,0.0031213892949119,2.232139131467376e-06,0.18075195,-0.13677734,-68.56533123415308,0.0,-0.14677735,69.12992891916882,0.0
2021-09-10 18:05:31,45.32444502829525,-75.66468293179601,116.23986679557542,-0.0058393146086526,-0.0017596500837961,-0.0176395300773109,0.6590494506090103,-0.5655114120254948,34.59070509906685,-0.2349404476731393,0.0354317563554667,-0.028922536515624,20.213776006679552,1001.190272838376,-0.7532631086543228,999.9119265383252,1001.4049819717728,1000.82025,-0.6343779823922944,-139.8954104639691,0.0948706733649813,1.2163016774698667e-06,0.17371826,-0.11785156,-68.56372729744544,0.0,-0.14742188,69.13014407313412,0.0
2021-09-10 18:05:32,45.32444501006669,-75.66468305328907,116.21982941174215,-0.0065021843617899,-0.0049228908969043,-0.0191816555117826,0.6608752654003366,-0.5668850921389886,34.59258041657598,-0.4654954854358429,-0.1515014204329017,0.0203220276227698,20.1968366453911,1001.1431954194978,-0.7604471450266895,999.7840953678794,1001.614664674444,1000.8619,-0.6935598846613261,-139.90095167405394,0.0609052927378712,1.0093091049870697e-05,0.28155762,-0.075253904,-68.56113199468592,0.0,-0.1913672,69.13033869983795,0.0
2021-09-10 18:05:33,45.32444493002247,-75.66468299924202,116.22396336786736,-0.0080882889177842,-0.0009669597401052,-0.0147116292420165,0.6664195771918623,-0.5652052747554558,34.595085687407035,-0.1396087438537595,-0.0520411635859255,-0.0056429749503143,20.205880148923768,1001.183234270796,-0.7549074197692474,999.7562156794016,1001.6238308606404,1000.7637,-0.6596043999046325,-139.90338086233666,0.0867477275841593,1.1417376323311051e-06,0.23993164,-0.07560547,-68.56103142082507,0.0,-0.16714844,69.1313492682082,0.0
2021-09-10 18:05:34,45.32444491155896,-75.6646831289997,116.22217934326792,-0.0055272496617038,-0.0020919281418208,-0.0126759152921265,0.6718522763705191,-0.5688082528741578,34.593247909574025,-0.1329802710005929,-0.0441897962659428,-0.0106595864605223,20.184082462071444,1001.2039324358792,-0.7559192243700236,999.8065244992952,1000.95,1000.7264,-0.5997841810728928,-139.90410244170846,0.0372274487239424,-1.2207031e-05,0.22945313,-0.15826172,-68.56196739215174,0.0,-0.11818359,69.12959455208804,0.0
