TIME,lat,lon,alt,vel-ns,vel-ew,vel-v,roll,pitch,hdg,p,q,r,ts,ps-pitot,ps-858,ps-hgppt2,ps-aero,ps-aimms,pd-pitot,pd-858,pd-hgppt2,pd-aero,pd-aimms,aoa-aimms,aoa-858,aoa-aero,aos-aimms,aos-858,aos-aero
2021-09-17 13:28:20,45.32438614061651,-75.66470368223774,115.72040981158274,0.00072590102455,0.0174848210227488,-0.0134859521376207,0.8563128204478027,-0.4920950506319945,47.11426664283135,-0.0229633014532289,-0.0490881606280011,0.0112878347006501,23.664670570339183,1010.1260852520558,1010.139266787477,1008.8852468973432,1010.3243718215442,1009.8398,-0.7089053613872006,-0.2311754153460979,0.0678138583453826,2.9296874e-05,0.10408936,-0.14251953,-0.0265927439344047,0.0,-0.06802735,0.1572970889587257,0.0
2021-09-17 13:28:21,45.3243861084998,-75.66470367331485,115.72833588852671,0.0018284041995354,0.0181528445989603,-0.0160491182189677,0.8649026172237776,-0.4889998295427857,47.11372181331325,-0.0522059015066395,0.0093132464613983,-0.0228295961778536,23.675441553613382,1010.1204937814446,1010.1549179227284,1008.8405958107425,1009.8698936980162,1009.8523,-0.6555200595402847,-0.2007542011190078,0.0580954961367576,-6.799940357663081e-07,0.12803711,-0.108730465,-0.0261932224416408,0.0,-0.09089844,0.1893980834762699,0.0
2021-09-17 13:28:22,45.32438604245624,-75.66470369366571,115.73820168299756,-0.0012557932652615,0.0167040590507599,-0.0146809365784785,0.8638639872446908,-0.4959721387255465,47.11308641554102,0.0989669576544905,0.0237514737725364,-0.0049258343621658,23.68355075307676,1010.125998561959,1010.1421331828604,1008.9341167310548,1010.9280087419368,1009.82764,-0.6451439894916426,-0.1972288150926722,0.1419313815926019,-2.3274384000787244e-05,0.15199463,-0.1896875,-0.0263319939452565,0.0,-0.026035156,0.1885791942574281,0.0
2021-09-17 13:28:23,45.32438598385356,-75.66470376365179,115.74218713997664,-0.003932701670339,0.0125981687499185,-0.0196611509177535,0.8655945524881384,-0.4927988897641046,47.11386449454608,-0.1704978268415586,0.006405081090622,-0.0040161068616476,23.694442175821223,1010.1240767350928,1010.1620958022456,1008.8475053488372,1010.2100863269284,1009.72974,-0.6431167036063229,-0.1997668965042549,0.0108917380870757,-1.7280886448064607e-05,0.16559814,-0.071523435,-0.0250719603477867,0.0,-0.088261716,0.2233192614421587,0.0
2021-09-17 13:28:24,45.32438591868305,-75.66470381787794,115.75364649234564,-0.0009320297572396,0.0070151374165148,-0.0185765361870282,0.8612305067515715,-0.4936489732321347,47.116023642600624,-0.0745939899712512,-0.0214621664901457,0.0016360241297002,23.70223511071265,1010.16374401688,1010.1712875165932,1008.8578758118168,1010.4616732431632,1010.06885,-0.6571541439238967,-0.2274090860035684,0.0022837314358608,1.201722776416988e-05,0.16050537,-0.09207031,-0.0282867916493874,0.0,-0.09066406,0.1895628952289758,0.0
2021-09-17 13:28:25,45.324385962122925,-75.66470389050366,115.7546781026158,0.0012856019645163,0.0117878908223782,-0.015938750094965,0.8576368189547906,-0.4920694175182426,47.11561749054984,-0.0162558693560885,-0.0565006110309248,0.0175995746306606,23.706097290057926,1010.143896981258,1010.148986895968,1008.825112603258,1010.72960432121,1009.7154,-0.66343243362869,-0.2320600955928849,0.0812393176548526,1.4851099734922578e-05,0.1437793,-0.09839844,-0.0262871516563341,0.0,-0.06820312,0.1898284467333508,0.0
2021-09-17 13:28:26,45.324385999160185,-75.66470392624237,115.7575890268308,0.0054165613609286,0.0085124575579129,-0.0142105509592417,0.8591184425913885,-0.4936660319188291,47.116236097024775,-0.0029162083372988,0.0619513857812015,-0.0002451692963407,23.709940862818712,1010.128512705299,1010.163693898596,1008.804710521254,1010.3732882335594,1009.70917,-0.7079302390021692,-0.1637653830242425,0.0461964540166787,5.01661106605721e-06,0.17671876,-0.105683595,-0.0286637981655502,0.0,-0.16,0.2234987227243689,0.0
2021-09-17 13:28:27,45.3243860706945,-75.66470401192676,115.7497012533534,0.0056175585296885,0.0072850617438167,-0.0118826087123233,0.8591884560152335,-0.4928780149736992,47.11634257422204,0.1283842023811551,-0.0426863277381818,-0.0130531972675793,23.717407670921602,1010.1323983885962,1010.1707187915785,1008.7912201741092,1011.1333508198264,1010.0372,-0.6463053629527306,-0.1971889535618398,0.0843063936284947,2.577111119381778e-05,0.14584962,-0.13490234,-0.0298600470038389,0.0,-0.04121094,0.2242849010534347,0.0
2021-09-17 13:28:28,45.32438613658127,-75.6647040503099,115.745639242335,0.0053731629906358,0.0086544717048386,-0.0096210863017687,0.8631396873666703,-0.4945970347624094,47.11363442710117,0.2224126890263837,0.0302830557987721,-0.0087388178880376,23.726266003088938,1010.1511402064313,1010.1620102055366,1008.7848599217174,1010.3760228979644,1009.75006,-0.6672563388179067,-0.2273352676844941,0.0651550614121893,-9.98923772993175e-07,0.18164307,-0.13681641,-0.0292894591629271,0.0,-0.11601563,0.2245580094439543,0.0
2021-09-17 13:28:29,45.32438616152295,-75.66470418718353,115.74051789862423,0.0022414079841231,0.0067749547496164,-0.003378971158428,0.8687863944829433,-0.4905538386145022,47.114345265110565,0.2695037717506336,0.0597753881070864,0.0071076671903136,23.73212445057169,1010.1337785555212,1010.1801072686962,1008.8200317027922,1010.6932869761324,1009.807,-0.6628546815422399,-0.2266722328495482,0.0742075501547405,-6.358165630285653e-07,0.14947999,-0.074121095,-0.0284261563306315,0.0,-0.030566406,0.1882951635161036,0.0
